video_id,sid_1,sid_2,sid_3,sid_4
6439,1,26,12,12
6440,3,28,12,31
6441,17,18,25,8
6442,9,22,10,17
6443,15,18,27,4
6444,11,25,12,17
6445,11,1,18,11
6446,9,28,24,11
6447,14,17,23,0
6448,3,24,16,28
6449,31,7,5,6
6450,7,19,5,1
6451,9,1,24,4
6452,0,10,23,17
6453,13,3,12,14
6454,31,10,26,22
6455,25,6,7,28
6456,16,10,18,31
6457,31,7,14,1
6458,24,7,6,17
6459,23,1,7,0
6460,18,25,17,17
6461,1,6,29,18
6462,31,6,5,24
6463,0,28,12,17
6464,25,24,7,31
6465,18,25,7,15
6466,31,9,11,15
6467,25,15,7,11
6468,12,2,16,22
6469,0,31,10,30
6470,26,26,24,18
6471,31,1,19,4
6472,21,28,27,9
6473,27,1,18,18
6474,20,21,15,24
6475,13,31,12,1
6476,11,5,1,4
6477,20,31,10,11
6478,28,18,20,22
6479,16,31,13,11
6480,4,6,31,21
6481,31,19,1,4
6482,26,0,5,28
6483,22,26,22,26
6484,20,25,15,5
6485,3,15,3,9
6486,0,9,31,23
6487,8,31,1,30
6488,14,16,29,18
6489,31,22,16,12
6490,9,19,11,28
6491,6,1,17,10
6492,22,10,16,3
6493,9,25,7,12
6494,9,0,18,1
6495,11,13,3,28
6496,31,28,7,9
6497,17,1,1,11
6498,11,20,3,28
6499,18,25,11,19
6500,20,22,8,15
6501,18,6,10,26
6502,24,2,23,5
6503,18,6,10,11
6504,2,12,22,3
6505,25,21,23,4
6506,9,7,14,11
6507,17,8,13,22
6508,3,0,8,6
6509,27,12,12,23
6510,2,27,9,22
6511,24,15,30,17
6512,5,3,23,19
6513,9,2,3,28
6514,16,9,18,3
6515,26,15,1,21
6516,3,5,13,15
6517,8,18,18,1
6518,15,13,27,19
6519,0,30,31,29
6520,9,22,14,15
6521,19,30,26,17
6522,15,5,27,24
6523,3,6,13,29
6524,1,0,22,4
6525,14,25,6,5
6526,26,28,8,28
6527,6,0,13,5
6528,7,1,18,4
6529,15,9,4,21
6530,13,27,22,13
6531,2,18,6,8
6532,24,19,7,24
6533,14,18,13,23
6534,24,15,23,30
6535,15,25,1,9
6536,20,6,1,26
6537,12,31,12,10
6538,25,28,15,6
6539,13,0,3,12
6540,6,30,9,25
6541,31,3,31,15
6542,0,19,31,25
6543,17,16,12,0
6544,25,22,12,28
6545,18,25,23,30
6546,3,0,14,15
6547,24,2,26,25
6548,18,25,5,28
6549,16,27,13,28
6550,19,8,17,28
6551,2,27,29,7
6552,12,12,23,0
6553,28,3,5,9
6554,14,0,19,26
6555,24,0,23,9
6556,25,30,28,26
6557,0,13,10,2
6558,16,16,4,28
6559,24,10,5,24
6560,25,26,3,25
6561,8,13,27,28
6562,25,20,0,1
6563,18,28,18,26
6564,18,14,8,28
6565,21,14,23,17
6566,11,1,17,3
6567,20,28,15,28
6568,15,15,18,28
6569,25,3,1,21
6570,9,16,3,24
6571,11,15,17,26
6572,9,7,7,15
6573,13,30,3,9
6574,12,5,8,23
6575,4,25,29,9
6576,4,12,21,8
6577,7,9,2,0
6578,0,6,11,24
6579,31,22,31,26
6580,14,19,3,1
6581,0,25,30,2
6582,25,6,28,21
6583,2,19,17,1
6584,31,7,31,3
6585,26,28,10,6
6586,26,4,7,21
6587,26,10,7,14
6588,14,5,6,3
6589,4,12,21,9
6590,25,5,10,28
6591,16,0,2,26
6592,3,0,30,25
6593,31,6,7,19
6594,0,28,10,29
6595,24,25,17,4
6596,18,6,10,28
6597,9,2,7,28
6598,18,5,30,30
6599,31,5,14,31
6600,24,15,29,21
6601,2,0,10,31
6602,18,22,15,31
6603,20,24,30,1
6604,20,6,18,19
6605,6,21,28,10
6606,25,3,28,9
6607,0,30,8,23
6608,21,3,1,12
6609,26,0,0,10
6610,11,27,12,11
6611,19,25,26,3
6612,9,30,28,4
6613,14,13,23,6
6614,19,4,26,22
6615,19,1,27,14
6616,8,31,13,19
6617,31,28,31,26
6618,26,13,24,16
6619,17,8,13,30
6620,13,6,31,1
6621,3,7,30,17
6622,18,9,3,17
6623,25,24,14,31
6624,0,15,13,25
6625,11,18,15,6
6626,17,24,8,3
6627,19,15,26,12
6628,15,24,7,16
6629,4,12,21,8
6630,18,30,4,26
6631,11,8,8,11
6632,26,9,15,21
6633,8,11,27,16
6634,1,26,2,14
6635,9,28,22,24
6636,17,1,22,17
6637,19,1,8,24
6638,9,14,18,12
6639,8,0,10,31
6640,4,25,22,9
6641,25,5,14,2
6642,25,24,14,31
6643,9,28,17,15
6644,16,30,30,13
6645,7,12,28,26
6646,24,9,11,25
6647,31,25,6,26
6648,9,20,4,0
6649,18,2,17,17
6650,11,31,28,6
6651,16,20,18,31
6652,20,25,12,11
6653,18,25,5,28
6654,20,7,15,5
6655,15,24,12,29
6656,25,19,17,31
6657,25,28,7,6
6658,25,6,5,14
6659,12,18,16,26
6660,3,6,4,28
6661,25,10,24,28
6662,21,7,13,1
6663,8,26,23,9
6664,5,10,3,0
6665,9,19,11,0
6666,31,28,22,25
6667,24,14,24,6
6668,15,3,12,10
6669,20,25,10,28
6670,16,24,12,6
6671,22,15,8,21
6672,9,24,15,26
6673,23,6,12,14
6674,16,3,6,30
6675,20,24,18,18
6676,11,31,0,22
6677,31,2,1,26
6678,2,13,31,14
6679,26,18,31,6
6680,11,6,5,1
6681,26,25,28,28
6682,20,20,4,31
6683,12,18,29,12
6684,9,10,31,5
6685,9,6,30,28
6686,18,6,31,1
6687,29,2,1,16
6688,3,26,1,10
6689,16,22,2,30
6690,24,31,3,26
6691,3,31,7,15
6692,4,29,25,4
6693,5,30,3,26
6694,29,18,20,30
6695,18,7,15,6
6696,9,22,15,21
6697,21,11,27,7
6698,11,3,16,10
6699,15,25,27,31
6700,25,18,23,21
6701,14,12,15,4
6702,18,5,13,17
6703,12,16,14,18
6704,9,7,8,15
6705,11,2,11,24
6706,5,28,17,0
6707,8,6,27,1
6708,31,22,17,5
6709,11,15,14,9
6710,26,6,7,25
6711,11,30,29,28
6712,6,0,1,5
6713,0,15,17,9
6714,29,0,9,8
6715,28,17,29,16
6716,26,3,30,28
6717,26,22,11,18
6718,22,8,4,14
6719,11,9,29,28
6720,16,3,11,4
6721,5,10,10,25
6722,5,18,10,28
6723,11,13,7,12
6724,8,24,10,24
6725,31,9,4,26
6726,27,15,27,2
6727,6,5,4,7
6728,14,12,7,13
6729,8,28,28,24
6730,9,26,28,18
6731,3,19,31,25
6732,11,31,7,11
6733,16,13,31,18
6734,25,24,5,21
6735,19,4,27,10
6736,0,8,16,28
6737,31,18,8,31
6738,22,2,6,10
6739,22,25,1,15
6740,11,24,16,31
6741,17,1,31,12
6742,8,2,15,2
6743,25,31,28,14
6744,9,0,30,19
6745,31,21,1,26
6746,31,22,24,26
6747,15,24,17,1
6748,25,25,5,21
6749,4,6,26,8
6750,13,13,13,14
6751,18,2,16,0
6752,18,6,14,31
6753,31,21,3,0
6754,16,18,13,11
6755,31,24,6,12
6756,5,28,11,6
6757,3,22,3,5
6758,0,1,14,6
6759,9,6,3,21
6760,15,22,6,3
6761,31,28,31,12
6762,16,18,13,30
6763,16,13,5,19
6764,25,30,30,1
6765,25,25,7,11
6766,25,26,17,21
6767,1,31,22,5
6768,0,24,15,23
6769,10,29,20,23
6770,18,25,17,0
6771,0,20,4,28
6772,26,24,7,14
6773,24,15,14,22
6774,14,3,16,3
6775,17,27,4,24
6776,5,25,28,17
6777,1,9,13,29
6778,21,11,23,16
6779,13,0,10,13
6780,22,26,24,11
6781,9,0,18,31
6782,31,5,14,28
6783,22,27,3,12
6784,5,24,17,22
6785,6,6,9,26
6786,24,2,16,24
6787,24,14,31,11
6788,15,30,10,0
6789,0,0,1,25
6790,11,0,17,6
6791,19,8,27,22
6792,11,26,14,17
6793,26,0,18,14
6794,1,21,11,29
6795,8,25,12,17
6796,26,3,4,21
6797,20,10,10,30
6798,5,5,15,15
6799,15,20,10,22
6800,16,30,19,13
6801,13,3,4,5
6802,24,0,5,21
6803,9,22,8,26
6804,1,26,1,16
6805,16,7,14,6
6806,12,8,8,1
6807,16,18,17,11
6808,8,24,3,25
6809,1,9,10,26
6810,22,31,8,3
6811,13,16,0,5
6812,18,21,14,15
6813,18,28,4,11
6814,25,26,12,17
6815,16,26,10,0
6816,11,27,5,14
6817,15,22,4,29
6818,7,26,1,14
6819,0,10,10,1
6820,31,7,28,3
6821,15,25,8,28
6822,24,0,14,31
6823,4,8,1,31
6824,25,25,28,26
6825,18,7,15,28
6826,26,22,24,22
6827,3,31,24,4
6828,7,6,0,5
6829,31,22,2,2
6830,5,28,18,28
6831,1,3,2,14
6832,14,6,18,4
6833,8,9,15,19
6834,21,2,0,29
6835,9,15,15,15
6836,11,18,12,24
6837,9,2,24,21
6838,9,2,5,26
6839,28,6,14,30
6840,26,2,29,25
6841,31,14,6,30
6842,16,2,29,15
6843,14,0,12,3
6844,25,25,30,28
6845,9,22,15,19
6846,13,31,2,6
6847,15,28,23,5
6848,0,7,22,0
6849,17,14,7,12
6850,25,30,23,2
6851,25,0,10,31
6852,6,29,13,4
6853,0,10,0,29
6854,18,28,7,4
6855,3,1,21,15
6856,31,15,17,25
6857,24,0,18,11
6858,8,27,31,6
6859,9,10,10,16
6860,6,1,26,1
6861,9,24,8,21
6862,1,5,13,26
6863,9,15,11,28
6864,11,21,17,6
6865,4,31,29,9
6866,12,12,22,0
6867,1,6,29,19
6868,11,14,2,17
6869,12,11,11,18
6870,16,3,1,10
6871,25,10,11,16
6872,18,9,3,17
6873,8,25,10,28
6874,25,30,17,2
6875,16,10,31,26
6876,21,13,10,7
6877,31,28,1,26
6878,20,10,12,5
6879,24,7,6,6
6880,25,28,14,6
6881,0,22,0,17
6882,1,13,3,3
6883,25,3,28,15
6884,2,16,14,0
6885,14,1,0,1
6886,6,1,22,17
6887,25,22,7,11
6888,2,21,21,6
6889,18,9,11,11
6890,15,18,4,30
6891,9,6,5,17
6892,26,26,15,21
6893,0,20,6,5
6894,11,16,14,11
6895,1,24,8,4
6896,12,12,20,30
6897,0,10,16,22
6898,31,9,28,3
6899,11,9,6,17
6900,31,7,7,9
6901,14,9,12,12
6902,6,31,20,4
6903,0,10,18,11
6904,27,4,0,29
6905,5,15,11,15
6906,31,24,13,3
6907,13,22,10,31
6908,11,21,0,8
6909,22,26,28,5
6910,1,12,19,14
6911,7,25,1,9
6912,27,20,24,19
6913,24,22,15,22
6914,11,20,8,9
6915,8,19,18,31
6916,14,11,24,5
6917,25,15,1,15
6918,31,14,7,17
6919,0,24,18,19
6920,12,3,2,29
6921,29,17,9,22
6922,22,5,4,25
6923,18,30,19,19
6924,25,10,31,26
6925,16,0,18,29
6926,13,31,11,11
6927,0,22,18,30
6928,18,5,10,4
6929,23,6,17,19
6930,25,30,16,18
6931,16,3,10,25
6932,15,26,15,23
6933,18,21,12,0
6934,31,15,10,4
6935,20,30,30,4
6936,23,6,11,11
6937,25,19,22,30
6938,25,22,18,18
6939,9,2,11,18
6940,13,14,29,2
6941,24,0,10,18
6942,6,8,9,22
6943,14,6,14,1
6944,19,4,29,1
6945,15,24,12,2
6946,14,26,2,16
6947,23,18,13,0
6948,9,25,10,6
6949,20,6,28,30
6950,25,22,31,12
6951,20,6,18,11
6952,22,22,20,26
6953,18,5,31,30
6954,22,13,4,28
6955,8,9,10,21
6956,24,19,14,9
6957,20,10,15,4
6958,5,5,17,17
6959,31,20,3,14
6960,8,28,23,24
6961,14,2,15,1
6962,14,31,31,29
6963,31,19,14,18
6964,24,0,14,17
6965,7,25,17,31
6966,21,2,15,29
6967,24,6,4,2
6968,14,15,0,6
6969,16,15,28,10
6970,3,5,31,1
6971,22,25,15,15
6972,11,15,24,5
6973,14,6,4,4
6974,14,15,2,6
6975,2,17,4,7
6976,18,5,26,17
6977,8,2,24,21
6978,22,8,1,4
6979,16,30,2,3
6980,5,10,23,1
6981,7,11,29,11
6982,0,22,22,26
6983,9,25,17,22
6984,14,11,23,12
6985,9,3,11,6
6986,3,26,1,18
6987,29,12,12,7
6988,11,29,15,4
6989,14,26,1,22
6990,24,17,14,26
6991,8,31,18,14
6992,5,26,10,21
6993,11,17,5,17
6994,11,20,7,29
6995,13,2,0,15
6996,18,25,18,21
6997,11,27,7,17
6998,1,26,1,0
6999,24,6,5,17
7000,23,6,18,31
7001,11,11,10,16
7002,12,10,5,24
7003,16,24,13,29
7004,23,28,7,4
7005,9,22,24,9
7006,7,24,16,30
7007,0,13,3,23
7008,18,19,18,2
7009,6,31,9,5
7010,19,1,8,18
7011,22,13,18,11
7012,25,0,11,18
7013,14,2,5,11
7014,6,0,16,8
7015,2,0,26,4
7016,0,6,11,9
7017,17,13,11,4
7018,25,13,7,11
7019,26,0,3,28
7020,6,23,1,23
7021,25,6,5,19
7022,3,2,5,16
7023,22,22,14,0
7024,27,11,0,29
7025,24,19,16,1
7026,13,1,13,18
7027,7,21,16,4
7028,25,22,13,3
7029,20,6,1,30
7030,25,22,5,11
7031,24,9,7,3
7032,19,2,18,19
7033,24,10,26,22
7034,27,4,0,16
7035,16,7,14,10
7036,16,19,23,18
7037,27,6,27,23
7038,20,9,6,12
7039,11,13,7,22
7040,1,7,17,24
7041,27,0,23,12
7042,8,19,2,24
7043,0,31,11,5
7044,6,4,27,2
7045,1,5,11,14
7046,0,31,12,16
7047,9,3,29,18
7048,21,16,8,6
7049,15,31,10,11
7050,20,0,18,16
7051,16,7,16,25
7052,8,9,28,18
7053,28,12,14,16
7054,9,24,24,1
7055,31,26,0,1
7056,26,5,13,26
7057,24,20,14,26
7058,16,25,6,26
7059,26,0,11,28
7060,20,15,1,28
7061,18,24,31,19
7062,20,10,3,28
7063,13,14,11,18
7064,2,31,29,13
7065,11,15,7,5
7066,27,31,18,10
7067,13,8,0,25
7068,0,22,18,28
7069,18,11,6,16
7070,18,30,8,21
7071,16,13,3,4
7072,4,8,22,31
7073,7,14,2,6
7074,16,22,30,28
7075,0,6,2,22
7076,27,12,15,28
7077,25,3,5,22
7078,4,12,21,2
7079,11,1,15,12
7080,15,10,15,31
7081,12,27,2,30
7082,8,10,17,26
7083,25,9,11,19
7084,25,22,14,1
7085,17,16,22,2
7086,2,19,3,16
7087,11,12,15,14
7088,24,6,4,24
7089,11,2,3,14
7090,9,9,24,21
7091,13,31,2,18
7092,3,15,7,15
7093,8,0,18,2
7094,24,1,5,29
7095,0,14,18,12
7096,31,0,3,4
7097,1,12,13,18
7098,9,28,26,3
7099,2,19,0,10
7100,15,3,17,28
7101,21,0,29,19
7102,5,24,18,19
7103,8,24,23,21
7104,12,14,2,22
7105,22,26,17,11
7106,15,19,14,19
7107,7,26,17,0
7108,18,6,18,17
7109,25,10,26,1
7110,27,16,2,22
7111,3,15,24,6
7112,0,28,10,4
7113,31,20,20,24
7114,16,28,10,6
7115,26,2,30,15
7116,16,2,4,28
7117,20,24,15,4
7118,23,1,27,21
7119,15,6,0,19
7120,26,4,3,0
7121,25,24,1,26
7122,22,6,17,21
7123,12,2,3,29
7124,2,27,2,7
7125,11,6,4,30
7126,31,3,2,22
7127,11,26,0,6
7128,7,0,18,11
7129,1,10,29,18
7130,20,24,27,25
7131,26,5,7,21
7132,31,9,10,12
7133,21,16,27,4
7134,31,24,10,18
7135,9,25,31,28
7136,29,29,25,7
7137,2,10,9,3
7138,13,27,26,2
7139,15,16,5,25
7140,31,31,16,15
7141,24,18,17,15
7142,13,18,22,1
7143,26,6,7,17
7144,2,5,12,30
7145,21,27,25,4
7146,18,0,12,17
7147,5,28,3,16
7148,25,3,14,3
7149,0,0,16,14
7150,17,1,25,23
7151,18,7,31,15
7152,18,24,26,26
7153,9,30,15,21
7154,9,8,23,6
7155,19,4,27,22
7156,18,6,26,22
7157,1,8,14,1
7158,8,28,27,11
7159,12,15,6,23
7160,1,26,1,10
7161,20,31,31,2
7162,24,6,5,29
7163,12,4,16,17
7164,9,10,17,28
7165,9,9,7,17
7166,15,25,5,28
7167,28,19,29,31
7168,31,10,31,4
7169,20,6,18,22
7170,15,6,11,31
7171,18,28,10,2
7172,29,31,20,23
7173,26,0,17,10
7174,24,28,3,16
7175,11,2,7,23
7176,11,20,21,2
7177,2,14,23,3
7178,26,6,5,18
7179,31,3,16,0
7180,31,13,15,12
7181,17,21,16,14
7182,16,21,17,15
7183,1,10,12,22
7184,12,0,16,31
7185,15,2,1,12
7186,16,19,24,9
7187,18,2,26,4
7188,8,28,27,2
7189,1,7,18,22
7190,18,22,6,10
7191,24,28,4,1
7192,14,15,14,8
7193,24,19,1,12
7194,25,24,30,19
7195,24,19,30,9
7196,28,1,21,14
7197,31,24,30,5
7198,25,15,5,6
7199,14,6,8,31
7200,18,15,7,17
7201,11,30,22,16
7202,5,15,11,19
7203,8,7,8,31
7204,31,24,23,4
7205,7,24,12,6
7206,5,22,11,4
7207,7,25,2,31
7208,8,31,23,14
7209,18,24,14,2
7210,0,20,17,6
7211,11,1,2,9
7212,18,28,26,26
7213,20,19,24,2
7214,12,31,29,6
7215,31,28,4,9
7216,15,3,30,25
7217,16,15,6,18
7218,16,28,12,9
7219,22,1,2,22
7220,1,7,21,14
7221,18,22,14,28
7222,24,0,2,15
7223,8,31,7,14
7224,24,6,10,3
7225,9,10,6,16
7226,0,12,0,24
7227,18,15,7,31
7228,8,27,23,31
7229,2,1,0,1
7230,5,6,23,31
7231,31,1,8,1
7232,9,19,17,14
7233,1,25,24,6
7234,27,5,28,19
7235,2,28,29,5
7236,13,15,7,31
7237,12,20,21,30
7238,13,1,4,31
7239,13,31,4,18
7240,6,20,6,10
7241,31,22,17,10
7242,31,18,14,11
7243,21,12,15,8
7244,27,0,18,19
7245,14,1,12,17
7246,9,25,18,11
7247,9,30,28,21
7248,5,18,5,18
7249,31,3,17,1
7250,0,13,0,30
7251,25,22,6,31
7252,1,16,0,26
7253,16,22,2,26
7254,9,2,4,17
7255,4,16,27,9
7256,22,15,24,28
7257,1,5,3,26
7258,8,26,27,10
7259,25,5,15,15
7260,12,26,4,25
7261,6,31,22,9
7262,7,18,1,11
7263,19,8,23,6
7264,14,6,29,4
7265,20,13,17,28
7266,25,28,8,10
7267,11,1,2,1
7268,14,12,16,29
7269,25,7,24,21
7270,16,24,7,5
7271,15,13,27,26
7272,14,6,15,17
7273,31,18,0,28
7274,30,4,8,5
7275,26,18,15,18
7276,8,3,27,28
7277,16,10,18,19
7278,9,6,5,11
7279,0,16,17,0
7280,8,21,4,11
7281,9,28,31,28
7282,25,7,0,21
7283,16,15,14,25
7284,0,14,10,16
7285,26,10,14,17
7286,16,5,11,31
7287,17,1,4,19
7288,8,20,31,26
7289,8,26,17,10
7290,21,31,2,25
7291,7,14,18,11
7292,18,5,30,1
7293,25,28,17,19
7294,8,2,31,26
7295,22,11,10,24
7296,11,15,17,24
7297,0,26,0,6
7298,12,12,22,9
7299,16,10,14,12
7300,19,4,1,31
7301,31,24,23,31
7302,7,25,27,3
7303,18,28,23,25
7304,19,16,0,9
7305,16,3,15,29
7306,11,19,16,18
7307,27,2,27,11
7308,4,6,21,25
7309,13,14,28,11
7310,21,14,21,31
7311,18,25,23,0
7312,8,0,11,31
7313,31,18,5,25
7314,1,12,24,16
7315,16,27,17,15
7316,24,31,0,12
7317,23,16,21,31
7318,23,1,27,22
7319,27,28,3,31
7320,16,6,11,19
7321,11,21,17,14
7322,20,14,18,30
7323,16,21,17,29
7324,20,28,5,11
7325,3,0,18,25
7326,9,10,12,31
7327,31,0,18,4
7328,5,9,18,28
7329,21,6,16,3
7330,26,7,6,12
7331,22,5,15,3
7332,26,30,28,22
7333,18,5,18,30
7334,1,15,4,18
7335,7,3,1,16
7336,14,26,11,12
7337,5,28,27,16
7338,9,25,18,19
7339,13,8,20,12
7340,9,0,18,26
7341,31,9,0,22
7342,21,15,10,14
7343,15,14,27,28
7344,18,22,28,28
7345,25,25,5,4
7346,21,19,13,22
7347,9,7,3,29
7348,18,18,13,3
7349,14,19,24,29
7350,4,8,0,17
7351,24,0,17,31
7352,18,25,0,21
7353,20,25,11,24
7354,31,28,8,15
7355,9,9,11,28
7356,22,16,30,3
7357,12,0,22,30
7358,28,12,0,8
7359,16,10,19,0
7360,0,6,7,21
7361,0,22,19,6
7362,0,2,2,30
7363,14,29,0,29
7364,18,25,11,18
7365,22,28,29,16
7366,24,15,14,9
7367,8,27,5,5
7368,24,10,26,18
7369,17,1,18,11
7370,16,12,30,17
7371,25,22,24,29
7372,2,11,21,12
7373,24,15,2,26
7374,11,30,15,26
7375,12,26,7,18
7376,8,24,31,31
7377,8,0,0,19
7378,9,2,24,15
7379,31,28,23,17
7380,31,26,15,3
7381,8,19,11,19
7382,26,15,28,16
7383,8,13,30,1
7384,31,26,28,26
7385,9,15,17,2
7386,13,24,11,3
7387,8,31,18,15
7388,8,10,27,22
7389,16,31,30,13
7390,30,17,22,23
7391,12,12,26,29
7392,11,7,30,1
7393,27,2,27,2
7394,15,1,17,4
7395,22,14,30,12
7396,1,18,10,11
7397,9,24,3,26
7398,21,12,14,2
7399,12,18,6,24
7400,3,5,31,15
7401,24,7,30,26
7402,27,11,31,9
7403,12,24,20,4
7404,15,28,18,11
7405,11,14,31,24
7406,7,9,8,31
7407,2,19,9,14
7408,16,18,22,21
7409,31,9,19,14
7410,17,12,30,24
7411,20,20,4,10
7412,4,1,4,9
7413,17,17,3,23
7414,6,4,27,14
7415,1,18,12,1
7416,0,31,7,21
7417,8,11,31,24
7418,14,12,13,14
7419,3,3,30,28
7420,27,12,3,16
7421,12,12,6,7
7422,1,25,1,11
7423,28,16,9,23
7424,16,18,13,11
7425,31,5,30,1
7426,6,25,9,6
7427,12,25,30,22
7428,14,12,19,0
7429,4,8,17,19
7430,1,22,30,24
7431,11,25,24,2
7432,13,10,18,14
7433,12,12,6,7
7434,27,11,10,14
7435,16,21,24,1
7436,21,2,1,29
7437,1,18,13,12
7438,2,27,9,22
7439,19,1,30,6
7440,14,12,22,11
7441,11,2,19,7
7442,6,11,25,7
7443,7,18,19,14
7444,2,8,9,3
7445,6,20,9,23
7446,13,30,13,4
7447,27,4,2,29
7448,3,3,30,31
7449,12,7,10,1
7450,13,27,16,13
7451,11,13,22,21
7452,7,25,18,24
7453,16,22,13,24
7454,24,20,30,26
7455,18,5,31,30
7456,1,12,30,24
7457,28,7,2,17
7458,29,4,0,29
7459,24,25,6,26
7460,3,28,1,21
7461,25,5,17,2
7462,4,4,17,2
7463,4,14,19,22
7464,11,12,4,24
7465,11,11,29,12
7466,2,28,0,7
7467,28,25,21,4
7468,14,18,28,22
7469,25,15,7,0
7470,25,22,10,18
7471,1,13,31,0
7472,31,6,18,30
7473,21,0,4,11
7474,4,8,0,11
7475,16,25,13,1
7476,26,0,10,31
7477,17,5,22,11
7478,30,11,13,2
7479,28,16,30,23
7480,17,27,7,0
7481,1,18,31,31
7482,7,20,18,11
7483,20,19,14,21
7484,14,23,21,14
7485,16,20,6,5
7486,6,1,29,9
7487,14,11,26,3
7488,11,26,26,7
7489,25,14,18,11
7490,7,15,10,31
7491,22,10,24,0
7492,11,22,30,1
7493,31,30,18,18
7494,16,6,16,12
7495,3,5,11,9
7496,8,25,27,22
7497,3,14,18,12
7498,21,10,3,3
7499,0,9,28,21
7500,4,29,19,22
7501,31,15,18,21
7502,26,25,30,22
7503,20,22,30,3
7504,25,22,12,11
7505,24,21,30,4
7506,20,3,5,22
7507,7,25,27,5
7508,27,4,0,18
7509,1,0,29,31
7510,31,18,12,31
7511,31,3,5,30
7512,11,7,26,22
7513,16,18,17,17
7514,16,20,11,21
7515,18,25,30,0
7516,1,9,2,22
7517,1,22,30,12
7518,22,0,4,24
7519,31,31,10,26
7520,23,18,27,22
7521,17,31,14,10
7522,16,18,6,10
7523,5,13,1,1
7524,17,25,16,22
7525,1,18,13,12
7526,13,6,31,23
7527,19,6,14,18
7528,6,16,4,8
7529,31,31,10,22
7530,1,22,13,11
7531,18,19,31,22
7532,6,11,26,30
7533,14,22,31,2
7534,6,8,0,16
7535,20,26,18,31
7536,16,18,10,21
7537,31,18,10,16
7538,7,1,23,14
7539,15,31,10,11
7540,4,25,27,9
7541,20,22,27,31
7542,6,19,13,10
7543,6,2,26,11
7544,25,9,30,1
7545,9,15,17,30
7546,22,26,4,5
7547,30,14,30,14
7548,24,19,4,31
7549,22,7,30,4
7550,11,13,24,11
7551,27,10,6,26
7552,8,3,24,2
7553,25,9,6,21
7554,11,5,30,21
7555,19,6,3,25
7556,16,30,30,13
7557,26,22,17,15
7558,9,7,3,28
7559,9,31,11,24
7560,9,30,1,21
7561,3,7,10,12
7562,26,2,18,12
7563,9,25,18,0
7564,8,2,30,16
7565,11,1,17,17
7566,23,5,27,17
7567,25,30,28,28
7568,25,28,1,26
7569,25,24,31,25
7570,9,22,30,12
7571,24,1,30,17
7572,25,15,18,15
7573,9,26,30,29
7574,5,25,12,26
7575,26,6,28,11
7576,26,0,30,28
7577,9,25,28,30
7578,20,5,11,11
7579,0,6,28,21
7580,26,2,24,25
7581,3,5,4,15
7582,19,4,4,22
